school_user_id,institution_id,journey_id,journey_status,current_step,completed_steps_count,total_sessions,total_minutes_spent,school_user_gender,completed_steps,started_at,journey_last_activity,completed_at,journey_created_at,journey_updated_at,step_1_thread_id,step_1_answers_count,step_1_has_data,step_2_status,step_2_answered_count,step_2_top_3_profiles,step_2_scores_activities,step_2_has_data,step_3_answers_count,step_3_has_data,step_4_score_universidad,step_4_score_tecnico,step_4_score_trabajo_estudio,step_4_suggested_route,step_4_has_data,step_5_favorites_count,step_5_completed,step_6_completed,step_7_thread_id,step_7_completed,step_7_has_summary,step_8_route_prioritized,step_8_question_set,step_8_plan_a_completed,step_8_immediate_steps_completed,step_8_immediate_route_mode,step_8_alt_plans_completed,step_8_cv_completed,step_8_future_letter_completed,step_8_completed,active_sessions,finished_sessions,step_1_sessions,step_1_first_start,step_1_last_end,step_1_minutes,step_2_sessions,step_2_first_start,step_2_last_end,step_2_minutes,step_3_sessions,step_3_first_start,step_3_last_end,step_3_minutes,step_4_sessions,step_4_first_start,step_4_last_end,step_4_minutes,step_5_sessions,step_5_first_start,step_5_last_end,step_5_minutes,step_6_sessions,step_6_first_start,step_6_last_end,step_6_minutes,step_7_sessions,step_7_first_start,step_7_last_end,step_7_minutes,step_8_sessions,step_8_first_start,step_8_last_end,step_8_minutes
93594259,udocz_5829932,j_93594259,completed,8,8,1,15,M,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_93594259,5,1,in_progress,19,ESI,{},1,9,1,85,7,84,universidad,1,6,1,1,thr7_93594259,1,1,universidad,set_A,1,0,universidad,0,0,0,0,0,1,1,2026-03-15 10:00:00,2026-04-20 14:00:00,11,3,2026-03-15 10:00:00,2026-04-20 14:00:00,28,1,2026-03-15 10:00:00,2026-04-20 14:00:00,23,1,2026-03-15 10:00:00,2026-04-20 14:00:00,0,0,2026-03-15 10:00:00,2026-04-20 14:00:00,19,0,2026-03-15 10:00:00,2026-04-20 14:00:00,9,2,2026-03-15 10:00:00,2026-04-20 14:00:00,1,2,2026-03-15 10:00:00,2026-04-20 14:00:00,2
14583572,udocz_5829932,j_14583572,completed,8,8,6,39,F,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_14583572,5,1,completed,44,RIA,{},1,0,0,58,50,41,universidad,1,1,1,1,thr7_14583572,0,0,universidad,set_A,0,0,universidad,0,0,1,0,0,6,3,2026-03-15 10:00:00,2026-04-20 14:00:00,7,1,2026-03-15 10:00:00,2026-04-20 14:00:00,16,1,2026-03-15 10:00:00,2026-04-20 14:00:00,11,3,2026-03-15 10:00:00,2026-04-20 14:00:00,24,1,2026-03-15 10:00:00,2026-04-20 14:00:00,20,0,2026-03-15 10:00:00,2026-04-20 14:00:00,5,3,2026-03-15 10:00:00,2026-04-20 14:00:00,20,2,2026-03-15 10:00:00,2026-04-20 14:00:00,10
81335542,udocz_5829932,j_81335542,completed,8,8,6,58,F,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_81335542,5,1,completed,16,RAS,{},1,8,1,99,72,56,universidad,1,5,1,1,thr7_81335542,1,1,universidad,set_B,0,1,universidad,1,1,1,0,0,6,1,2026-03-15 10:00:00,2026-04-20 14:00:00,14,0,2026-03-15 10:00:00,2026-04-20 14:00:00,26,3,2026-03-15 10:00:00,2026-04-20 14:00:00,27,0,2026-03-15 10:00:00,2026-04-20 14:00:00,13,2,2026-03-15 10:00:00,2026-04-20 14:00:00,13,1,2026-03-15 10:00:00,2026-04-20 14:00:00,5,0,2026-03-15 10:00:00,2026-04-20 14:00:00,16,1,2026-03-15 10:00:00,2026-04-20 14:00:00,5
19609472,udocz_5829932,j_19609472,completed,8,8,8,46,F,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_19609472,0,0,completed,30,ISC,{},1,8,1,17,88,33,tecnico,1,7,1,1,thr7_19609472,1,1,tecnico,set_A,0,0,universidad,1,0,0,0,0,8,3,2026-03-15 10:00:00,2026-04-20 14:00:00,7,2,2026-03-15 10:00:00,2026-04-20 14:00:00,25,2,2026-03-15 10:00:00,2026-04-20 14:00:00,20,0,2026-03-15 10:00:00,2026-04-20 14:00:00,19,1,2026-03-15 10:00:00,2026-04-20 14:00:00,15,2,2026-03-15 10:00:00,2026-04-20 14:00:00,15,0,2026-03-15 10:00:00,2026-04-20 14:00:00,8,2,2026-03-15 10:00:00,2026-04-20 14:00:00,3
79615904,udocz_5829932,j_79615904,completed,8,8,1,76,F,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_79615904,3,1,completed,25,REC,{},1,3,1,57,68,81,trabajo_estudio,1,6,1,1,thr7_79615904,1,1,trabajo_estudio,set_A,1,0,universidad,1,0,0,0,0,1,0,2026-03-15 10:00:00,2026-04-20 14:00:00,2,0,2026-03-15 10:00:00,2026-04-20 14:00:00,4,3,2026-03-15 10:00:00,2026-04-20 14:00:00,9,0,2026-03-15 10:00:00,2026-04-20 14:00:00,14,2,2026-03-15 10:00:00,2026-04-20 14:00:00,8,2,2026-03-15 10:00:00,2026-04-20 14:00:00,29,0,2026-03-15 10:00:00,2026-04-20 14:00:00,5,3,2026-03-15 10:00:00,2026-04-20 14:00:00,27
32828670,udocz_5829932,j_32828670,completed,8,8,7,75,M,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_32828670,0,0,completed,34,AIE,{},1,5,1,8,59,66,trabajo_estudio,1,5,1,1,thr7_32828670,1,1,trabajo_estudio,set_B,1,1,universidad,1,1,0,0,0,7,2,2026-03-15 10:00:00,2026-04-20 14:00:00,5,0,2026-03-15 10:00:00,2026-04-20 14:00:00,13,0,2026-03-15 10:00:00,2026-04-20 14:00:00,15,3,2026-03-15 10:00:00,2026-04-20 14:00:00,14,0,2026-03-15 10:00:00,2026-04-20 14:00:00,20,3,2026-03-15 10:00:00,2026-04-20 14:00:00,27,0,2026-03-15 10:00:00,2026-04-20 14:00:00,0,0,2026-03-15 10:00:00,2026-04-20 14:00:00,9
49739408,udocz_5829932,j_49739408,completed,8,8,7,29,M,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_49739408,1,1,completed,3,SIA,{},1,2,1,89,72,25,universidad,1,7,1,1,thr7_49739408,1,1,universidad,set_A,0,0,universidad,1,0,0,0,0,7,2,2026-03-15 10:00:00,2026-04-20 14:00:00,25,1,2026-03-15 10:00:00,2026-04-20 14:00:00,15,3,2026-03-15 10:00:00,2026-04-20 14:00:00,14,1,2026-03-15 10:00:00,2026-04-20 14:00:00,4,1,2026-03-15 10:00:00,2026-04-20 14:00:00,19,3,2026-03-15 10:00:00,2026-04-20 14:00:00,0,0,2026-03-15 10:00:00,2026-04-20 14:00:00,29,1,2026-03-15 10:00:00,2026-04-20 14:00:00,11
90901949,udocz_5841962,j_90901949,completed,8,8,1,43,M,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_90901949,5,1,completed,0,ICR,{},1,3,1,42,78,15,tecnico,1,1,1,0,thr7_90901949,1,1,tecnico,set_A,0,1,universidad,0,0,0,0,0,1,1,2026-03-15 10:00:00,2026-04-20 14:00:00,16,0,2026-03-15 10:00:00,2026-04-20 14:00:00,2,2,2026-03-15 10:00:00,2026-04-20 14:00:00,7,0,2026-03-15 10:00:00,2026-04-20 14:00:00,8,1,2026-03-15 10:00:00,2026-04-20 14:00:00,3,2,2026-03-15 10:00:00,2026-04-20 14:00:00,21,1,2026-03-15 10:00:00,2026-04-20 14:00:00,29,1,2026-03-15 10:00:00,2026-04-20 14:00:00,1
40116446,udocz_5841962,j_40116446,completed,8,8,1,23,M,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_40116446,5,1,completed,46,ACE,{},1,9,1,44,64,58,tecnico,1,3,1,0,thr7_40116446,1,1,tecnico,set_B,1,0,universidad,0,0,0,0,0,1,1,2026-03-15 10:00:00,2026-04-20 14:00:00,6,0,2026-03-15 10:00:00,2026-04-20 14:00:00,4,3,2026-03-15 10:00:00,2026-04-20 14:00:00,0,3,2026-03-15 10:00:00,2026-04-20 14:00:00,8,0,2026-03-15 10:00:00,2026-04-20 14:00:00,2,0,2026-03-15 10:00:00,2026-04-20 14:00:00,1,2,2026-03-15 10:00:00,2026-04-20 14:00:00,12,0,2026-03-15 10:00:00,2026-04-20 14:00:00,10
93144546,udocz_5841962,j_93144546,active,4,3,5,31,F,"[1,2,3]",2026-03-15 09:00:00,2026-04-20 15:30:00,,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_93144546,2,1,completed,25,ESI,{},1,9,1,99,58,95,universidad,1,7,1,1,thr7_93144546,0,0,universidad,set_A,0,0,universidad,1,1,1,0,0,5,0,2026-03-15 10:00:00,2026-04-20 14:00:00,17,2,2026-03-15 10:00:00,2026-04-20 14:00:00,1,3,2026-03-15 10:00:00,2026-04-20 14:00:00,19,0,2026-03-15 10:00:00,2026-04-20 14:00:00,12,2,2026-03-15 10:00:00,2026-04-20 14:00:00,7,2,2026-03-15 10:00:00,2026-04-20 14:00:00,5,3,2026-03-15 10:00:00,2026-04-20 14:00:00,1,1,2026-03-15 10:00:00,2026-04-20 14:00:00,2
32080010,udocz_5841962,j_32080010,completed,8,8,7,34,M,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_32080010,3,1,completed,3,RIA,{},1,3,1,84,59,4,universidad,1,2,1,1,thr7_32080010,0,0,universidad,set_A,0,1,universidad,0,1,1,0,0,7,3,2026-03-15 10:00:00,2026-04-20 14:00:00,1,0,2026-03-15 10:00:00,2026-04-20 14:00:00,6,2,2026-03-15 10:00:00,2026-04-20 14:00:00,24,0,2026-03-15 10:00:00,2026-04-20 14:00:00,12,3,2026-03-15 10:00:00,2026-04-20 14:00:00,1,0,2026-03-15 10:00:00,2026-04-20 14:00:00,18,2,2026-03-15 10:00:00,2026-04-20 14:00:00,26,3,2026-03-15 10:00:00,2026-04-20 14:00:00,28
97120662,udocz_5841962,j_97120662,completed,8,8,1,46,M,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_97120662,3,1,completed,26,RAS,{},1,8,1,72,92,10,tecnico,1,0,0,1,thr7_97120662,0,0,tecnico,set_A,0,0,universidad,0,0,0,0,0,1,0,2026-03-15 10:00:00,2026-04-20 14:00:00,4,3,2026-03-15 10:00:00,2026-04-20 14:00:00,14,0,2026-03-15 10:00:00,2026-04-20 14:00:00,29,2,2026-03-15 10:00:00,2026-04-20 14:00:00,13,0,2026-03-15 10:00:00,2026-04-20 14:00:00,1,3,2026-03-15 10:00:00,2026-04-20 14:00:00,16,2,2026-03-15 10:00:00,2026-04-20 14:00:00,3,1,2026-03-15 10:00:00,2026-04-20 14:00:00,19
77948360,udocz_5841962,j_77948360,completed,8,8,2,18,F,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_77948360,5,1,completed,58,ISC,{},1,5,1,83,23,75,universidad,1,4,1,1,thr7_77948360,1,1,universidad,set_B,0,1,universidad,0,1,1,0,0,2,1,2026-03-15 10:00:00,2026-04-20 14:00:00,4,2,2026-03-15 10:00:00,2026-04-20 14:00:00,22,2,2026-03-15 10:00:00,2026-04-20 14:00:00,29,0,2026-03-15 10:00:00,2026-04-20 14:00:00,1,1,2026-03-15 10:00:00,2026-04-20 14:00:00,28,1,2026-03-15 10:00:00,2026-04-20 14:00:00,22,3,2026-03-15 10:00:00,2026-04-20 14:00:00,14,2,2026-03-15 10:00:00,2026-04-20 14:00:00,11
42745865,udocz_5841962,j_42745865,completed,8,8,2,3530457,M,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_42745865,1,1,completed,44,REC,{},1,4,1,38,11,70,trabajo_estudio,1,2,1,0,thr7_42745865,1,1,trabajo_estudio,set_A,1,1,universidad,0,0,0,0,0,2,3,2026-03-15 10:00:00,2026-04-20 14:00:00,13,1,2026-03-15 10:00:00,2026-04-20 14:00:00,22,1,2026-03-15 10:00:00,2026-04-20 14:00:00,22,0,2026-03-15 10:00:00,2026-04-20 14:00:00,5,1,2026-03-15 10:00:00,2026-04-20 14:00:00,9,0,2026-03-15 10:00:00,2026-04-20 14:00:00,26,3,2026-03-15 10:00:00,2026-04-20 14:00:00,14,3,2026-03-15 10:00:00,2026-04-20 14:00:00,20
60395283,udocz_5841962,j_60395283,active,1,0,2,53,M,[],2026-03-15 09:00:00,2026-04-20 15:30:00,,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_60395283,0,0,completed,0,AIE,{},1,5,1,39,6,91,trabajo_estudio,1,5,1,1,thr7_60395283,1,1,trabajo_estudio,set_A,1,1,universidad,0,0,0,0,0,2,3,2026-03-15 10:00:00,2026-04-20 14:00:00,22,2,2026-03-15 10:00:00,2026-04-20 14:00:00,26,0,2026-03-15 10:00:00,2026-04-20 14:00:00,28,1,2026-03-15 10:00:00,2026-04-20 14:00:00,10,3,2026-03-15 10:00:00,2026-04-20 14:00:00,8,2,2026-03-15 10:00:00,2026-04-20 14:00:00,7,3,2026-03-15 10:00:00,2026-04-20 14:00:00,2,2,2026-03-15 10:00:00,2026-04-20 14:00:00,19
38422777,udocz_5841962,j_38422777,completed,8,8,7,66,F,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_38422777,3,1,completed,35,SIA,{},1,6,1,87,5,36,universidad,1,3,1,1,thr7_38422777,0,0,universidad,set_A,0,1,universidad,0,0,0,0,0,7,3,2026-03-15 10:00:00,2026-04-20 14:00:00,2,1,2026-03-15 10:00:00,2026-04-20 14:00:00,24,3,2026-03-15 10:00:00,2026-04-20 14:00:00,12,0,2026-03-15 10:00:00,2026-04-20 14:00:00,7,3,2026-03-15 10:00:00,2026-04-20 14:00:00,8,2,2026-03-15 10:00:00,2026-04-20 14:00:00,1,1,2026-03-15 10:00:00,2026-04-20 14:00:00,22,0,2026-03-15 10:00:00,2026-04-20 14:00:00,10
19541972,udocz_5841962,j_19541972,completed,8,8,5,25,F,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_19541972,0,0,completed,45,ICR,{},1,8,1,52,81,61,tecnico,1,1,1,1,thr7_19541972,1,1,tecnico,set_B,1,0,universidad,1,0,1,0,0,5,2,2026-03-15 10:00:00,2026-04-20 14:00:00,7,3,2026-03-15 10:00:00,2026-04-20 14:00:00,28,1,2026-03-15 10:00:00,2026-04-20 14:00:00,10,3,2026-03-15 10:00:00,2026-04-20 14:00:00,18,1,2026-03-15 10:00:00,2026-04-20 14:00:00,26,0,2026-03-15 10:00:00,2026-04-20 14:00:00,1,1,2026-03-15 10:00:00,2026-04-20 14:00:00,4,1,2026-03-15 10:00:00,2026-04-20 14:00:00,0
87996688,udocz_5841962,j_87996688,completed,8,8,7,32,M,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_87996688,0,0,completed,4,ACE,{},1,9,1,44,81,75,tecnico,1,2,1,0,thr7_87996688,0,0,tecnico,set_A,1,1,universidad,0,1,1,0,0,7,0,2026-03-15 10:00:00,2026-04-20 14:00:00,17,0,2026-03-15 10:00:00,2026-04-20 14:00:00,26,3,2026-03-15 10:00:00,2026-04-20 14:00:00,14,1,2026-03-15 10:00:00,2026-04-20 14:00:00,18,2,2026-03-15 10:00:00,2026-04-20 14:00:00,29,0,2026-03-15 10:00:00,2026-04-20 14:00:00,19,1,2026-03-15 10:00:00,2026-04-20 14:00:00,12,3,2026-03-15 10:00:00,2026-04-20 14:00:00,19
57757699,udocz_5841962,j_57757699,completed,8,8,1,46,F,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_57757699,0,0,completed,25,ESI,{},1,2,1,4,63,73,trabajo_estudio,1,6,1,0,thr7_57757699,1,1,trabajo_estudio,set_B,1,1,universidad,1,0,1,0,0,1,0,2026-03-15 10:00:00,2026-04-20 14:00:00,2,1,2026-03-15 10:00:00,2026-04-20 14:00:00,16,3,2026-03-15 10:00:00,2026-04-20 14:00:00,26,3,2026-03-15 10:00:00,2026-04-20 14:00:00,22,2,2026-03-15 10:00:00,2026-04-20 14:00:00,24,0,2026-03-15 10:00:00,2026-04-20 14:00:00,11,2,2026-03-15 10:00:00,2026-04-20 14:00:00,16,1,2026-03-15 10:00:00,2026-04-20 14:00:00,28
57118296,udocz_5841962,j_57118296,abandoned,8,7,2,32,F,[],2026-03-15 09:00:00,2026-04-20 15:30:00,,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_57118296,4,1,completed,29,RIA,{},1,0,0,14,29,65,trabajo_estudio,1,4,1,0,thr7_57118296,1,1,trabajo_estudio,set_B,1,1,universidad,0,0,1,0,0,2,2,2026-03-15 10:00:00,2026-04-20 14:00:00,8,2,2026-03-15 10:00:00,2026-04-20 14:00:00,28,3,2026-03-15 10:00:00,2026-04-20 14:00:00,12,0,2026-03-15 10:00:00,2026-04-20 14:00:00,14,0,2026-03-15 10:00:00,2026-04-20 14:00:00,6,0,2026-03-15 10:00:00,2026-04-20 14:00:00,15,0,2026-03-15 10:00:00,2026-04-20 14:00:00,9,1,2026-03-15 10:00:00,2026-04-20 14:00:00,7
66750989,udocz_5841962,j_66750989,completed,8,8,4,45,M,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_66750989,2,1,completed,0,RAS,{},1,7,1,1,15,99,trabajo_estudio,1,2,1,0,thr7_66750989,0,0,trabajo_estudio,set_A,1,1,universidad,0,0,0,0,0,4,1,2026-03-15 10:00:00,2026-04-20 14:00:00,13,1,2026-03-15 10:00:00,2026-04-20 14:00:00,23,1,2026-03-15 10:00:00,2026-04-20 14:00:00,2,0,2026-03-15 10:00:00,2026-04-20 14:00:00,29,1,2026-03-15 10:00:00,2026-04-20 14:00:00,2,1,2026-03-15 10:00:00,2026-04-20 14:00:00,23,1,2026-03-15 10:00:00,2026-04-20 14:00:00,23,0,2026-03-15 10:00:00,2026-04-20 14:00:00,24
60358069,udocz_5841962,j_60358069,completed,8,8,7,74,M,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_60358069,4,1,completed,11,ISC,{},1,9,1,48,8,38,universidad,1,1,1,1,thr7_60358069,1,1,universidad,set_B,1,1,universidad,0,0,0,0,0,7,0,2026-03-15 10:00:00,2026-04-20 14:00:00,24,3,2026-03-15 10:00:00,2026-04-20 14:00:00,10,2,2026-03-15 10:00:00,2026-04-20 14:00:00,7,0,2026-03-15 10:00:00,2026-04-20 14:00:00,5,3,2026-03-15 10:00:00,2026-04-20 14:00:00,1,0,2026-03-15 10:00:00,2026-04-20 14:00:00,0,3,2026-03-15 10:00:00,2026-04-20 14:00:00,12,0,2026-03-15 10:00:00,2026-04-20 14:00:00,27
80836238,udocz_5841962,j_80836238,completed,8,8,5,39,F,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_80836238,3,1,completed,27,REC,{},1,4,1,81,36,82,trabajo_estudio,1,5,1,1,thr7_80836238,1,1,trabajo_estudio,set_B,1,0,universidad,0,0,0,0,0,5,3,2026-03-15 10:00:00,2026-04-20 14:00:00,22,1,2026-03-15 10:00:00,2026-04-20 14:00:00,11,1,2026-03-15 10:00:00,2026-04-20 14:00:00,5,1,2026-03-15 10:00:00,2026-04-20 14:00:00,10,3,2026-03-15 10:00:00,2026-04-20 14:00:00,25,3,2026-03-15 10:00:00,2026-04-20 14:00:00,19,3,2026-03-15 10:00:00,2026-04-20 14:00:00,9,2,2026-03-15 10:00:00,2026-04-20 14:00:00,0
52935509,udocz_5841962,j_52935509,completed,8,8,3,28,M,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_52935509,1,1,completed,28,AIE,{},1,8,1,93,82,57,universidad,1,3,1,1,thr7_52935509,0,0,universidad,set_A,0,0,universidad,0,1,1,0,0,3,1,2026-03-15 10:00:00,2026-04-20 14:00:00,25,2,2026-03-15 10:00:00,2026-04-20 14:00:00,12,2,2026-03-15 10:00:00,2026-04-20 14:00:00,5,1,2026-03-15 10:00:00,2026-04-20 14:00:00,15,0,2026-03-15 10:00:00,2026-04-20 14:00:00,24,1,2026-03-15 10:00:00,2026-04-20 14:00:00,29,1,2026-03-15 10:00:00,2026-04-20 14:00:00,6,1,2026-03-15 10:00:00,2026-04-20 14:00:00,26
47439029,udocz_5841962,j_47439029,completed,8,8,4,98,F,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_47439029,3,1,completed,4,SIA,{},1,2,1,9,25,68,trabajo_estudio,1,5,1,1,thr7_47439029,1,1,trabajo_estudio,set_A,0,1,universidad,0,0,1,0,0,4,1,2026-03-15 10:00:00,2026-04-20 14:00:00,18,0,2026-03-15 10:00:00,2026-04-20 14:00:00,26,3,2026-03-15 10:00:00,2026-04-20 14:00:00,10,1,2026-03-15 10:00:00,2026-04-20 14:00:00,18,3,2026-03-15 10:00:00,2026-04-20 14:00:00,6,3,2026-03-15 10:00:00,2026-04-20 14:00:00,13,0,2026-03-15 10:00:00,2026-04-20 14:00:00,11,0,2026-03-15 10:00:00,2026-04-20 14:00:00,13
14272834,udocz_5841962,j_14272834,abandoned,7,6,3,48,F,[],2026-03-15 09:00:00,2026-04-20 15:30:00,,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_14272834,5,1,completed,10,ICR,{},1,4,1,37,53,73,trabajo_estudio,1,3,1,1,thr7_14272834,0,0,trabajo_estudio,set_B,1,0,universidad,0,0,0,0,0,3,2,2026-03-15 10:00:00,2026-04-20 14:00:00,28,2,2026-03-15 10:00:00,2026-04-20 14:00:00,7,0,2026-03-15 10:00:00,2026-04-20 14:00:00,3,3,2026-03-15 10:00:00,2026-04-20 14:00:00,16,3,2026-03-15 10:00:00,2026-04-20 14:00:00,8,3,2026-03-15 10:00:00,2026-04-20 14:00:00,3,2,2026-03-15 10:00:00,2026-04-20 14:00:00,26,0,2026-03-15 10:00:00,2026-04-20 14:00:00,0
80140185,udocz_5841962,j_80140185,active,2,1,5,28,M,[],2026-03-15 09:00:00,2026-04-20 15:30:00,,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_80140185,5,1,completed,12,ACE,{},1,9,1,6,8,81,trabajo_estudio,1,7,1,1,thr7_80140185,1,1,trabajo_estudio,set_A,0,0,universidad,1,1,0,0,0,5,2,2026-03-15 10:00:00,2026-04-20 14:00:00,4,0,2026-03-15 10:00:00,2026-04-20 14:00:00,13,0,2026-03-15 10:00:00,2026-04-20 14:00:00,0,1,2026-03-15 10:00:00,2026-04-20 14:00:00,17,3,2026-03-15 10:00:00,2026-04-20 14:00:00,8,2,2026-03-15 10:00:00,2026-04-20 14:00:00,27,1,2026-03-15 10:00:00,2026-04-20 14:00:00,7,2,2026-03-15 10:00:00,2026-04-20 14:00:00,25
62337417,udocz_5841962,j_62337417,completed,8,8,2,20,M,"[1,2,3,4,5,6,7,8]",2026-03-15 09:00:00,2026-04-20 15:30:00,2026-04-22 16:00:00,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_62337417,2,1,in_progress,54,ESI,{},1,3,1,20,17,87,trabajo_estudio,1,3,1,1,thr7_62337417,1,1,trabajo_estudio,set_A,1,0,universidad,0,0,0,0,0,2,0,2026-03-15 10:00:00,2026-04-20 14:00:00,15,3,2026-03-15 10:00:00,2026-04-20 14:00:00,15,2,2026-03-15 10:00:00,2026-04-20 14:00:00,8,3,2026-03-15 10:00:00,2026-04-20 14:00:00,22,2,2026-03-15 10:00:00,2026-04-20 14:00:00,9,0,2026-03-15 10:00:00,2026-04-20 14:00:00,25,0,2026-03-15 10:00:00,2026-04-20 14:00:00,12,0,2026-03-15 10:00:00,2026-04-20 14:00:00,18
60559555,udocz_5841962,j_60559555,active,8,7,6,8,M,[],2026-03-15 09:00:00,2026-04-20 15:30:00,,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_60559555,2,1,completed,57,RIA,{},1,3,1,74,54,15,universidad,1,1,1,1,thr7_60559555,1,1,universidad,set_A,1,0,universidad,1,0,0,0,0,6,0,2026-03-15 10:00:00,2026-04-20 14:00:00,8,2,2026-03-15 10:00:00,2026-04-20 14:00:00,26,2,2026-03-15 10:00:00,2026-04-20 14:00:00,29,3,2026-03-15 10:00:00,2026-04-20 14:00:00,23,3,2026-03-15 10:00:00,2026-04-20 14:00:00,0,1,2026-03-15 10:00:00,2026-04-20 14:00:00,12,0,2026-03-15 10:00:00,2026-04-20 14:00:00,10,1,2026-03-15 10:00:00,2026-04-20 14:00:00,1
76679279,udocz_5841962,j_76679279,active,2,1,5,55,F,[],2026-03-15 09:00:00,2026-04-20 15:30:00,,2026-03-15 09:00:00,2026-04-22 16:00:00,thr1_76679279,3,1,in_progress,47,RAS,{},1,6,1,48,51,37,tecnico,1,1,1,1,thr7_76679279,1,1,tecnico,set_A,0,1,universidad,0,0,1,0,0,5,2,2026-03-15 10:00:00,2026-04-20 14:00:00,15,0,2026-03-15 10:00:00,2026-04-20 14:00:00,2,2,2026-03-15 10:00:00,2026-04-20 14:00:00,29,1,2026-03-15 10:00:00,2026-04-20 14:00:00,1,0,2026-03-15 10:00:00,2026-04-20 14:00:00,29,3,2026-03-15 10:00:00,2026-04-20 14:00:00,19,3,2026-03-15 10:00:00,2026-04-20 14:00:00,8,1,2026-03-15 10:00:00,2026-04-20 14:00:00,14
