user_id,conversation_id,step,message_id,message_type,is_student,message_text,msg_length,ts_created,date_created
58543901,vconv_58543901_1,Step 1 - Autoconocimiento,vmsg_58543901_0003,student,1,ayudame a decidir,17,2026-04-12 19:15:53,
58543901,vconv_58543901_2,Step 8 - Plan de accion,vmsg_58543901_0004,ai,0,Pensaste en hablar con tu familia sobre tus opciones?,53,2026-04-08 17:45:42,
58543901,vconv_58543901_2,Step 8 - Plan de accion,vmsg_58543901_0005,student,1,me gustan las artes,19,2026-05-09 11:02:30,
58543901,vconv_58543901_2,Step 3 - Otro,vmsg_58543901_0006,ai,0,Existen becas como Beca 18 que pueden ayudar.,45,2026-05-07 17:40:52,
58591654,vconv_58591654_1,Step 7 - Decision familiar,vmsg_58591654_0001,student,1,tengo dudas sobre la universidad,32,2026-05-12 15:14:44,
58591654,vconv_58591654_1,Step 6 - Otro,vmsg_58591654_0002,ai,0,Cuentame cuales son tus intereses.,34,2026-04-02 19:26:22,
58591654,vconv_58591654_1,Step 6 - Otro,vmsg_58591654_0003,student,1,me gusta la matematica,22,2026-05-01 10:35:04,
58591654,vconv_58591654_2,Step 8 - Plan de accion,vmsg_58591654_0004,ai,0,Que materias te gustan mas?,27,2026-05-12 15:21:17,
58591654,vconv_58591654_2,Step 6 - Otro,vmsg_58591654_0005,student,1,no estoy seguro de mi futuro,28,2026-05-02 10:21:34,
58591654,vconv_58591654_2,Step 7 - Decision familiar,vmsg_58591654_0006,ai,0,Has considerado opciones como ingenieria industrial?,52,2026-04-13 15:37:02,
58962900,vconv_58962900_1,Step 7 - Decision familiar,vmsg_58962900_0001,student,1,ayudame a decidir,17,2026-05-11 16:55:37,
58962900,vconv_58962900_1,Step 3 - Otro,vmsg_58962900_0002,ai,0,Pensaste en hablar con tu familia sobre tus opciones?,53,2026-04-15 12:28:23,
58962900,vconv_58962900_1,Step 3 - Otro,vmsg_58962900_0003,student,1,me gustan las artes,19,2026-05-01 15:21:14,
58962900,vconv_58962900_2,Step 7 - Decision familiar,vmsg_58962900_0004,ai,0,Existen becas como Beca 18 que pueden ayudar.,45,2026-05-05 09:21:24,
58962900,vconv_58962900_2,Step 7 - Decision familiar,vmsg_58962900_0005,student,1,tengo dudas sobre la universidad,32,2026-04-02 10:09:18,
58962900,vconv_58962900_2,Step 7 - Decision familiar,vmsg_58962900_0006,ai,0,Cuentame cuales son tus intereses.,34,2026-05-10 19:50:46,
59031462,vconv_59031462_1,Step 8 - Plan de accion,vmsg_59031462_0001,student,1,me gusta la matematica,22,2026-04-22 14:38:53,
59031462,vconv_59031462_1,Step 5 - Otro,vmsg_59031462_0002,ai,0,Que materias te gustan mas?,27,2026-04-30 14:09:32,
59031462,vconv_59031462_1,Step 3 - Otro,vmsg_59031462_0003,student,1,no estoy seguro de mi futuro,28,2026-05-03 16:58:45,
59031462,vconv_59031462_2,Step 5 - Otro,vmsg_59031462_0004,ai,0,Has considerado opciones como ingenieria industrial?,52,2026-03-26 08:00:59,
59031462,vconv_59031462_2,Step 3 - Otro,vmsg_59031462_0005,student,1,ayudame a decidir,17,2026-04-05 17:46:53,
59031462,vconv_59031462_2,Step 2 - Otro,vmsg_59031462_0006,ai,0,Pensaste en hablar con tu familia sobre tus opciones?,53,2026-04-06 16:40:57,
59031462,vconv_59031462_3,Step 5 - Otro,vmsg_59031462_0007,student,1,me gustan las artes,19,2026-04-30 17:17:24,
59031462,vconv_59031462_3,Step 4 - Otro,vmsg_59031462_0008,ai,0,Existen becas como Beca 18 que pueden ayudar.,45,2026-04-12 15:19:57,
59070414,vconv_59070414_1,Step 4 - Otro,vmsg_59070414_0001,student,1,tengo dudas sobre la universidad,32,2026-04-19 14:37:53,
59070414,vconv_59070414_1,Step 6 - Otro,vmsg_59070414_0002,ai,0,Cuentame cuales son tus intereses.,34,2026-04-04 08:04:00,
59070414,vconv_59070414_1,Step 5 - Otro,vmsg_59070414_0003,student,1,me gusta la matematica,22,2026-05-09 12:03:40,
59070414,vconv_59070414_2,Step 7 - Decision familiar,vmsg_59070414_0004,ai,0,Que materias te gustan mas?,27,2026-04-13 11:23:38,
59070414,vconv_59070414_2,Step 5 - Otro,vmsg_59070414_0005,student,1,no estoy seguro de mi futuro,28,2026-03-25 13:31:14,
59070414,vconv_59070414_2,Step 6 - Otro,vmsg_59070414_0006,ai,0,Has considerado opciones como ingenieria industrial?,52,2026-03-26 17:26:47,
59150380,vconv_59150380_1,Step 2 - Otro,vmsg_59150380_0001,student,1,ayudame a decidir,17,2026-04-15 08:41:11,
59150380,vconv_59150380_1,Step 5 - Otro,vmsg_59150380_0002,ai,0,Pensaste en hablar con tu familia sobre tus opciones?,53,2026-04-15 17:38:35,
59150380,vconv_59150380_1,Step 3 - Otro,vmsg_59150380_0003,student,1,me gustan las artes,19,2026-04-19 17:47:56,
59150380,vconv_59150380_2,Step 2 - Otro,vmsg_59150380_0004,ai,0,Existen becas como Beca 18 que pueden ayudar.,45,2026-04-01 13:26:18,
59150380,vconv_59150380_2,Step 6 - Otro,vmsg_59150380_0005,student,1,tengo dudas sobre la universidad,32,2026-04-18 10:42:21,
59150380,vconv_59150380_2,Step 3 - Otro,vmsg_59150380_0006,ai,0,Cuentame cuales son tus intereses.,34,2026-05-04 11:15:23,
59150380,vconv_59150380_3,Step 8 - Plan de accion,vmsg_59150380_0007,student,1,me gusta la matematica,22,2026-04-07 14:42:36,
59150380,vconv_59150380_3,Step 3 - Otro,vmsg_59150380_0008,ai,0,Que materias te gustan mas?,27,2026-04-29 13:19:41,
59193902,vconv_59193902_1,Step 7 - Decision familiar,vmsg_59193902_0001,student,1,no estoy seguro de mi futuro,28,2026-04-12 16:53:53,
59193902,vconv_59193902_1,Step 5 - Otro,vmsg_59193902_0002,ai,0,Has considerado opciones como ingenieria industrial?,52,2026-04-14 13:38:41,
59193902,vconv_59193902_1,Step 1 - Autoconocimiento,vmsg_59193902_0003,student,1,ayudame a decidir,17,2026-04-24 14:46:51,
59193902,vconv_59193902_2,Step 6 - Otro,vmsg_59193902_0004,ai,0,Pensaste en hablar con tu familia sobre tus opciones?,53,2026-03-29 16:28:48,
59193902,vconv_59193902_2,Step 2 - Otro,vmsg_59193902_0005,student,1,me gustan las artes,19,2026-04-03 19:01:56,
59193902,vconv_59193902_2,Step 6 - Otro,vmsg_59193902_0006,ai,0,Existen becas como Beca 18 que pueden ayudar.,45,2026-03-31 12:12:25,
59193902,vconv_59193902_3,Step 4 - Otro,vmsg_59193902_0007,student,1,tengo dudas sobre la universidad,32,2026-03-28 17:28:11,
59193902,vconv_59193902_3,Step 4 - Otro,vmsg_59193902_0008,ai,0,Cuentame cuales son tus intereses.,34,2026-04-29 18:18:58,
59506680,vconv_59506680_1,Step 5 - Otro,vmsg_59506680_0001,student,1,me gusta la matematica,22,2026-03-27 10:22:35,
59506680,vconv_59506680_1,Step 6 - Otro,vmsg_59506680_0002,ai,0,Que materias te gustan mas?,27,2026-05-11 12:37:50,
59506680,vconv_59506680_1,Step 3 - Otro,vmsg_59506680_0003,student,1,no estoy seguro de mi futuro,28,2026-04-03 09:25:13,
59506680,vconv_59506680_2,Step 2 - Otro,vmsg_59506680_0004,ai,0,Has considerado opciones como ingenieria industrial?,52,2026-04-07 13:34:52,
59506680,vconv_59506680_2,Step 6 - Otro,vmsg_59506680_0005,student,1,ayudame a decidir,17,2026-04-26 08:34:41,
59506680,vconv_59506680_2,Step 2 - Otro,vmsg_59506680_0006,ai,0,Pensaste en hablar con tu familia sobre tus opciones?,53,2026-04-09 15:23:19,
59506680,vconv_59506680_3,Step 8 - Plan de accion,vmsg_59506680_0007,student,1,me gustan las artes,19,2026-04-08 13:58:31,
59506680,vconv_59506680_3,Step 1 - Autoconocimiento,vmsg_59506680_0008,ai,0,Existen becas como Beca 18 que pueden ayudar.,45,2026-04-19 11:10:21,
59827012,vconv_59827012_1,Step 3 - Otro,vmsg_59827012_0001,student,1,tengo dudas sobre la universidad,32,2026-04-22 08:23:09,
59827012,vconv_59827012_1,Step 5 - Otro,vmsg_59827012_0002,ai,0,Cuentame cuales son tus intereses.,34,2026-04-28 19:40:11,
59827012,vconv_59827012_1,Step 4 - Otro,vmsg_59827012_0003,student,1,me gusta la matematica,22,2026-04-19 14:37:53,
59827012,vconv_59827012_2,Step 8 - Plan de accion,vmsg_59827012_0004,ai,0,Que materias te gustan mas?,27,2026-04-07 17:54:50,
59827012,vconv_59827012_2,Step 4 - Otro,vmsg_59827012_0005,student,1,no estoy seguro de mi futuro,28,2026-05-02 13:53:28,
60045119,vconv_60045119_1,Step 6 - Otro,vmsg_60045119_0001,student,1,que carreras hay?,17,2026-05-09 08:47:04,
60045119,vconv_60045119_1,Step 4 - Otro,vmsg_60045119_0002,ai,0,Es normal tener dudas. Vamos paso a paso.,41,2026-05-08 09:50:48,
60045119,vconv_60045119_1,Step 8 - Plan de accion,vmsg_60045119_0003,student,1,mi familia quiere que estudie medicina,38,2026-04-13 18:55:50,
60045119,vconv_60045119_2,Step 5 - Otro,vmsg_60045119_0004,ai,0,"El arte tambien es una opcion: diseno grafico, arquitectura.",60,2026-04-21 11:31:25,
60045119,vconv_60045119_2,Step 4 - Otro,vmsg_60045119_0005,student,1,no se cuanto cuesta una carrera,31,2026-04-29 08:13:51,
60045119,vconv_60045119_2,Step 5 - Otro,vmsg_60045119_0006,ai,0,La transicion a la universidad puede ser desafiante pero hay apoyo.,67,2026-05-02 13:01:02,
60045119,vconv_60045119_3,Step 2 - Otro,vmsg_60045119_0007,student,1,no se que estudiar,18,2026-03-31 08:25:14,
60113436,vconv_60113436_1,Step 7 - Decision familiar,vmsg_60113436_0001,student,1,me gusta la matematica,22,2026-05-09 13:50:43,
60113436,vconv_60113436_1,Step 8 - Plan de accion,vmsg_60113436_0002,ai,0,Que materias te gustan mas?,27,2026-04-22 09:28:41,
60113436,vconv_60113436_1,Step 7 - Decision familiar,vmsg_60113436_0003,student,1,no estoy seguro de mi futuro,28,2026-04-04 18:04:45,
60113436,vconv_60113436_2,Step 4 - Otro,vmsg_60113436_0004,ai,0,Has considerado opciones como ingenieria industrial?,52,2026-03-26 12:47:09,
60113436,vconv_60113436_2,Step 3 - Otro,vmsg_60113436_0005,student,1,ayudame a decidir,17,2026-03-29 18:39:52,
60113436,vconv_60113436_2,Step 1 - Autoconocimiento,vmsg_60113436_0006,ai,0,Pensaste en hablar con tu familia sobre tus opciones?,53,2026-03-29 19:32:18,
60113436,vconv_60113436_3,Step 3 - Otro,vmsg_60113436_0007,student,1,me gustan las artes,19,2026-05-10 10:33:43,
60113436,vconv_60113436_3,Step 8 - Plan de accion,vmsg_60113436_0008,ai,0,Existen becas como Beca 18 que pueden ayudar.,45,2026-04-08 15:43:22,
60277123,vconv_60277123_1,Step 6 - Otro,vmsg_60277123_0001,student,1,tengo dudas sobre la universidad,32,2026-03-25 12:19:09,
60277123,vconv_60277123_1,Step 8 - Plan de accion,vmsg_60277123_0002,ai,0,Cuentame cuales son tus intereses.,34,2026-04-11 11:39:42,
60277123,vconv_60277123_1,Step 4 - Otro,vmsg_60277123_0003,student,1,me gusta la matematica,22,2026-05-10 12:12:01,
60277123,vconv_60277123_2,Step 4 - Otro,vmsg_60277123_0004,ai,0,Que materias te gustan mas?,27,2026-04-03 10:59:09,
60277123,vconv_60277123_2,Step 7 - Decision familiar,vmsg_60277123_0005,student,1,no estoy seguro de mi futuro,28,2026-03-24 09:18:14,
60277123,vconv_60277123_2,Step 3 - Otro,vmsg_60277123_0006,ai,0,Has considerado opciones como ingenieria industrial?,52,2026-05-10 08:31:23,
60277123,vconv_60277123_3,Step 2 - Otro,vmsg_60277123_0007,student,1,ayudame a decidir,17,2026-04-12 12:12:05,
60277123,vconv_60277123_3,Step 6 - Otro,vmsg_60277123_0008,ai,0,Pensaste en hablar con tu familia sobre tus opciones?,53,2026-05-10 17:52:48,
60339592,vconv_60339592_1,Step 7 - Decision familiar,vmsg_60339592_0001,student,1,me gustan las artes,19,2026-04-07 18:10:08,
60339592,vconv_60339592_1,Step 7 - Decision familiar,vmsg_60339592_0002,ai,0,Existen becas como Beca 18 que pueden ayudar.,45,2026-03-29 17:08:07,
60339592,vconv_60339592_1,Step 7 - Decision familiar,vmsg_60339592_0003,student,1,tengo dudas sobre la universidad,32,2026-04-03 17:23:38,
60358069,vconv_60358069_1,Step 6 - Otro,vmsg_60358069_0001,student,1,no se que estudiar,18,2026-04-12 09:19:30,
60358069,vconv_60358069_1,Step 5 - Otro,vmsg_60358069_0002,ai,0,"Las matematicas se usan en muchas carreras: ingenieria, economia, fisica.",73,2026-05-07 08:43:29,
60358069,vconv_60358069_1,Step 7 - Decision familiar,vmsg_60358069_0003,student,1,quiero ser ingeniero,20,2026-05-08 16:08:44,
60358069,vconv_60358069_2,Step 7 - Decision familiar,vmsg_60358069_0004,ai,0,Existen carreras tecnicas mas cortas que duran 3 anos.,54,2026-03-31 17:24:49,
60358069,vconv_60358069_2,Step 5 - Otro,vmsg_60358069_0005,student,1,que carreras hay?,17,2026-04-02 17:37:08,
60358069,vconv_60358069_2,Step 4 - Otro,vmsg_60358069_0006,ai,0,Es normal tener dudas. Vamos paso a paso.,41,2026-04-10 18:28:36,
60358069,vconv_60358069_3,Step 6 - Otro,vmsg_60358069_0007,student,1,mi familia quiere que estudie medicina,38,2026-05-10 15:13:20,
60379123,vconv_60379123_1,Step 6 - Otro,vmsg_60379123_0001,student,1,me gustan las artes,19,2026-03-29 08:10:44,
60379123,vconv_60379123_1,Step 4 - Otro,vmsg_60379123_0002,ai,0,Existen becas como Beca 18 que pueden ayudar.,45,2026-05-11 15:47:53,
60379123,vconv_60379123_1,Step 8 - Plan de accion,vmsg_60379123_0003,student,1,tengo dudas sobre la universidad,32,2026-04-29 16:27:33,
60379123,vconv_60379123_2,Step 6 - Otro,vmsg_60379123_0004,ai,0,Cuentame cuales son tus intereses.,34,2026-03-30 14:56:39,
60379123,vconv_60379123_2,Step 8 - Plan de accion,vmsg_60379123_0005,student,1,me gusta la matematica,22,2026-04-21 09:42:11,
60379123,vconv_60379123_2,Step 8 - Plan de accion,vmsg_60379123_0006,ai,0,Que materias te gustan mas?,27,2026-04-29 09:49:58,
60395283,vconv_60395283_1,Step 1 - Autoconocimiento,vmsg_60395283_0001,student,1,no estoy seguro de mi futuro,28,2026-05-01 08:30:32,
60395283,vconv_60395283_1,Step 4 - Otro,vmsg_60395283_0002,ai,0,Has considerado opciones como ingenieria industrial?,52,2026-04-27 15:11:53,
60395283,vconv_60395283_1,Step 7 - Decision familiar,vmsg_60395283_0003,student,1,ayudame a decidir,17,2026-05-06 11:23:20,
60395283,vconv_60395283_2,Step 4 - Otro,vmsg_60395283_0004,ai,0,Pensaste en hablar con tu familia sobre tus opciones?,53,2026-04-25 10:33:03,
60559555,vconv_60559555_1,Step 5 - Otro,vmsg_60559555_0001,student,1,me gustan las artes,19,2026-04-09 07:59:51,
60559555,vconv_60559555_1,Step 6 - Otro,vmsg_60559555_0002,ai,0,Existen becas como Beca 18 que pueden ayudar.,45,2026-04-03 15:36:36,
60559555,vconv_60559555_1,Step 4 - Otro,vmsg_60559555_0003,student,1,tengo dudas sobre la universidad,32,2026-04-27 10:56:17,
60559555,vconv_60559555_2,Step 7 - Decision familiar,vmsg_60559555_0004,ai,0,Cuentame cuales son tus intereses.,34,2026-05-03 18:37:03,
60635933,vconv_60635933_1,Step 8 - Plan de accion,vmsg_60635933_0001,student,1,me gusta la matematica,22,2026-04-26 11:31:38,
60635933,vconv_60635933_1,Step 1 - Autoconocimiento,vmsg_60635933_0002,ai,0,Que materias te gustan mas?,27,2026-03-26 13:19:55,
60635933,vconv_60635933_1,Step 4 - Otro,vmsg_60635933_0003,student,1,no estoy seguro de mi futuro,28,2026-03-24 17:31:56,
60791156,vconv_60791156_1,Step 3 - Otro,vmsg_60791156_0001,student,1,que carreras hay?,17,2026-05-06 12:00:29,
60791156,vconv_60791156_1,Step 5 - Otro,vmsg_60791156_0002,ai,0,Es normal tener dudas. Vamos paso a paso.,41,2026-05-08 13:27:04,
60791156,vconv_60791156_1,Step 3 - Otro,vmsg_60791156_0003,student,1,mi familia quiere que estudie medicina,38,2026-04-12 08:35:49,
60791156,vconv_60791156_2,Step 4 - Otro,vmsg_60791156_0004,ai,0,"El arte tambien es una opcion: diseno grafico, arquitectura.",60,2026-05-02 14:48:04,
60814812,vconv_60814812_1,Step 2 - Otro,vmsg_60814812_0001,student,1,no se cuanto cuesta una carrera,31,2026-04-12 17:04:49,
60814812,vconv_60814812_1,Step 6 - Otro,vmsg_60814812_0002,ai,0,La transicion a la universidad puede ser desafiante pero hay apoyo.,67,2026-05-09 11:02:30,
60814812,vconv_60814812_1,Step 5 - Otro,vmsg_60814812_0003,student,1,no se que estudiar,18,2026-05-02 10:39:02,
60903172,vconv_60903172_1,Step 7 - Decision familiar,vmsg_60903172_0001,student,1,me gusta la matematica,22,2026-05-08 11:26:56,
60903172,vconv_60903172_1,Step 3 - Otro,vmsg_60903172_0002,ai,0,Que materias te gustan mas?,27,2026-04-08 11:14:40,
60903172,vconv_60903172_1,Step 5 - Otro,vmsg_60903172_0003,student,1,no estoy seguro de mi futuro,28,2026-05-02 10:28:07,
60903172,vconv_60903172_2,Step 5 - Otro,vmsg_60903172_0004,ai,0,Has considerado opciones como ingenieria industrial?,52,2026-04-16 08:49:32,
60903172,vconv_60903172_2,Step 4 - Otro,vmsg_60903172_0005,student,1,ayudame a decidir,17,2026-04-13 09:58:26,
60903172,vconv_60903172_2,Step 6 - Otro,vmsg_60903172_0006,ai,0,Pensaste en hablar con tu familia sobre tus opciones?,53,2026-05-11 13:36:49,
60914762,vconv_60914762_1,Step 5 - Otro,vmsg_60914762_0001,student,1,me gustan las artes,19,2026-05-11 09:05:56,
60914762,vconv_60914762_1,Step 6 - Otro,vmsg_60914762_0002,ai,0,Existen becas como Beca 18 que pueden ayudar.,45,2026-05-07 13:12:11,
60963713,vconv_60963713_1,Step 6 - Otro,vmsg_60963713_0001,student,1,tengo dudas sobre la universidad,32,2026-03-25 11:50:45,
60963713,vconv_60963713_1,Step 3 - Otro,vmsg_60963713_0002,ai,0,Cuentame cuales son tus intereses.,34,2026-04-12 11:04:22,
60963713,vconv_60963713_1,Step 7 - Decision familiar,vmsg_60963713_0003,student,1,me gusta la matematica,22,2026-05-08 11:13:49,
60963713,vconv_60963713_2,Step 7 - Decision familiar,vmsg_60963713_0004,ai,0,Que materias te gustan mas?,27,2026-04-23 11:35:00,
60963713,vconv_60963713_2,Step 8 - Plan de accion,vmsg_60963713_0005,student,1,no estoy seguro de mi futuro,28,2026-03-31 13:28:53,
60963713,vconv_60963713_2,Step 2 - Otro,vmsg_60963713_0006,ai,0,Has considerado opciones como ingenieria industrial?,52,2026-05-07 14:24:16,
60963713,vconv_60963713_3,Step 5 - Otro,vmsg_60963713_0007,student,1,ayudame a decidir,17,2026-03-31 11:37:28,
61005869,vconv_61005869_1,Step 1 - Autoconocimiento,vmsg_61005869_0001,student,1,mi familia quiere que estudie medicina,38,2026-04-13 13:34:42,
61005869,vconv_61005869_1,Step 5 - Otro,vmsg_61005869_0002,ai,0,"El arte tambien es una opcion: diseno grafico, arquitectura.",60,2026-05-09 15:31:12,
61005869,vconv_61005869_1,Step 7 - Decision familiar,vmsg_61005869_0003,student,1,no se cuanto cuesta una carrera,31,2026-05-11 19:46:00,
61005869,vconv_61005869_2,Step 5 - Otro,vmsg_61005869_0004,ai,0,La transicion a la universidad puede ser desafiante pero hay apoyo.,67,2026-04-28 11:33:02,
61058389,vconv_61058389_1,Step 8 - Plan de accion,vmsg_61058389_0001,student,1,no se que estudiar,18,2026-04-25 15:51:59,
61058389,vconv_61058389_1,Step 2 - Otro,vmsg_61058389_0002,ai,0,"Las matematicas se usan en muchas carreras: ingenieria, economia, fisica.",73,2026-04-15 15:10:02,
61058389,vconv_61058389_1,Step 7 - Decision familiar,vmsg_61058389_0003,student,1,quiero ser ingeniero,20,2026-05-07 14:13:21,
61058389,vconv_61058389_2,Step 8 - Plan de accion,vmsg_61058389_0004,ai,0,Existen carreras tecnicas mas cortas que duran 3 anos.,54,2026-03-30 08:54:01,
61119004,vconv_61119004_1,Step 7 - Decision familiar,vmsg_61119004_0001,student,1,que carreras hay?,17,2026-04-15 10:26:03,
61119004,vconv_61119004_1,Step 2 - Otro,vmsg_61119004_0002,ai,0,Es normal tener dudas. Vamos paso a paso.,41,2026-04-01 08:24:50,
61119004,vconv_61119004_1,Step 3 - Otro,vmsg_61119004_0003,student,1,mi familia quiere que estudie medicina,38,2026-04-23 09:47:57,
61119004,vconv_61119004_2,Step 5 - Otro,vmsg_61119004_0004,ai,0,"El arte tambien es una opcion: diseno grafico, arquitectura.",60,2026-03-30 10:14:51,
61147839,vconv_61147839_1,Step 4 - Otro,vmsg_61147839_0001,student,1,no se cuanto cuesta una carrera,31,2026-05-11 10:48:37,
61147839,vconv_61147839_1,Step 4 - Otro,vmsg_61147839_0002,ai,0,La transicion a la universidad puede ser desafiante pero hay apoyo.,67,2026-04-29 11:21:43,
61147839,vconv_61147839_1,Step 8 - Plan de accion,vmsg_61147839_0003,student,1,no se que estudiar,18,2026-03-27 11:39:03,
61147839,vconv_61147839_2,Step 5 - Otro,vmsg_61147839_0004,ai,0,"Las matematicas se usan en muchas carreras: ingenieria, economia, fisica.",73,2026-03-26 18:54:09,
61147839,vconv_61147839_2,Step 2 - Otro,vmsg_61147839_0005,student,1,quiero ser ingeniero,20,2026-03-28 18:42:27,
61147839,vconv_61147839_2,Step 8 - Plan de accion,vmsg_61147839_0006,ai,0,Existen carreras tecnicas mas cortas que duran 3 anos.,54,2026-03-28 14:02:50,
61170565,vconv_61170565_1,Step 4 - Otro,vmsg_61170565_0001,student,1,que carreras hay?,17,2026-04-16 08:42:59,
61170565,vconv_61170565_1,Step 7 - Decision familiar,vmsg_61170565_0002,ai,0,Es normal tener dudas. Vamos paso a paso.,41,2026-04-02 19:46:01,
61170565,vconv_61170565_1,Step 8 - Plan de accion,vmsg_61170565_0003,student,1,mi familia quiere que estudie medicina,38,2026-04-29 08:40:04,
61250090,vconv_61250090_1,Step 7 - Decision familiar,vmsg_61250090_0001,student,1,me gustan las artes,19,2026-03-29 08:04:10,
61250090,vconv_61250090_1,Step 7 - Decision familiar,vmsg_61250090_0002,ai,0,Existen becas como Beca 18 que pueden ayudar.,45,2026-05-04 16:51:48,
61250090,vconv_61250090_1,Step 1 - Autoconocimiento,vmsg_61250090_0003,student,1,tengo dudas sobre la universidad,32,2026-04-16 16:13:00,
61302295,vconv_61302295_1,Step 5 - Otro,vmsg_61302295_0001,student,1,no se que estudiar,18,2026-03-24 08:36:43,
61302295,vconv_61302295_1,Step 5 - Otro,vmsg_61302295_0002,ai,0,"Las matematicas se usan en muchas carreras: ingenieria, economia, fisica.",73,2026-05-12 10:17:38,
61302295,vconv_61302295_1,Step 2 - Otro,vmsg_61302295_0003,student,1,quiero ser ingeniero,20,2026-04-28 10:47:10,
61302295,vconv_61302295_2,Step 5 - Otro,vmsg_61302295_0004,ai,0,Existen carreras tecnicas mas cortas que duran 3 anos.,54,2026-05-05 13:26:04,
61302295,vconv_61302295_2,Step 5 - Otro,vmsg_61302295_0005,student,1,que carreras hay?,17,2026-04-07 16:03:25,
61396965,vconv_61396965_1,Step 5 - Otro,vmsg_61396965_0001,student,1,ayudame a decidir,17,2026-04-29 08:53:10,
61396965,vconv_61396965_1,Step 3 - Otro,vmsg_61396965_0002,ai,0,Pensaste en hablar con tu familia sobre tus opciones?,53,2026-04-14 15:27:54,
61396965,vconv_61396965_1,Step 2 - Otro,vmsg_61396965_0003,student,1,me gustan las artes,19,2026-04-05 17:40:20,
61429705,vconv_61429705_1,Step 3 - Otro,vmsg_61429705_0001,student,1,no se cuanto cuesta una carrera,31,2026-04-14 12:26:35,
61429705,vconv_61429705_1,Step 5 - Otro,vmsg_61429705_0002,ai,0,La transicion a la universidad puede ser desafiante pero hay apoyo.,67,2026-04-20 15:32:06,
61429705,vconv_61429705_1,Step 1 - Autoconocimiento,vmsg_61429705_0003,student,1,no se que estudiar,18,2026-04-05 10:05:57,
61429705,vconv_61429705_2,Step 7 - Decision familiar,vmsg_61429705_0004,ai,0,"Las matematicas se usan en muchas carreras: ingenieria, economia, fisica.",73,2026-05-09 09:37:18,
61429705,vconv_61429705_2,Step 6 - Otro,vmsg_61429705_0005,student,1,quiero ser ingeniero,20,2026-05-04 14:12:20,
61429705,vconv_61429705_2,Step 2 - Otro,vmsg_61429705_0006,ai,0,Existen carreras tecnicas mas cortas que duran 3 anos.,54,2026-05-09 12:08:02,
61429705,vconv_61429705_3,Step 8 - Plan de accion,vmsg_61429705_0007,student,1,que carreras hay?,17,2026-05-12 18:55:22,
61567748,vconv_61567748_1,Step 2 - Otro,vmsg_61567748_0001,student,1,ayudame a decidir,17,2026-04-05 13:09:27,
61567748,vconv_61567748_1,Step 2 - Otro,vmsg_61567748_0002,ai,0,Pensaste en hablar con tu familia sobre tus opciones?,53,2026-04-26 18:57:17,
61567748,vconv_61567748_1,Step 6 - Otro,vmsg_61567748_0003,student,1,me gustan las artes,19,2026-04-24 10:13:47,
61567748,vconv_61567748_2,Step 7 - Decision familiar,vmsg_61567748_0004,ai,0,Existen becas como Beca 18 que pueden ayudar.,45,2026-03-30 14:47:55,
61567748,vconv_61567748_2,Step 6 - Otro,vmsg_61567748_0005,student,1,tengo dudas sobre la universidad,32,2026-05-06 17:58:44,
61691737,vconv_61691737_1,Step 8 - Plan de accion,vmsg_61691737_0001,student,1,no se que estudiar,18,2026-04-07 16:42:45,
61691737,vconv_61691737_1,Step 1 - Autoconocimiento,vmsg_61691737_0002,ai,0,"Las matematicas se usan en muchas carreras: ingenieria, economia, fisica.",73,2026-04-08 13:56:20,
61691737,vconv_61691737_1,Step 8 - Plan de accion,vmsg_61691737_0003,student,1,quiero ser ingeniero,20,2026-03-30 15:22:52,
61691737,vconv_61691737_2,Step 2 - Otro,vmsg_61691737_0004,ai,0,Existen carreras tecnicas mas cortas que duran 3 anos.,54,2026-04-17 17:22:31,
61691737,vconv_61691737_2,Step 6 - Otro,vmsg_61691737_0005,student,1,que carreras hay?,17,2026-04-12 11:48:03,
61728046,vconv_61728046_1,Step 4 - Otro,vmsg_61728046_0001,student,1,ayudame a decidir,17,2026-04-16 12:25:48,
61728046,vconv_61728046_1,Step 5 - Otro,vmsg_61728046_0002,ai,0,Pensaste en hablar con tu familia sobre tus opciones?,53,2026-04-07 12:11:52,
61728046,vconv_61728046_1,Step 7 - Decision familiar,vmsg_61728046_0003,student,1,me gustan las artes,19,2026-04-23 10:18:32,
61728046,vconv_61728046_2,Step 8 - Plan de accion,vmsg_61728046_0004,ai,0,Existen becas como Beca 18 que pueden ayudar.,45,2026-03-28 16:09:32,
61728046,vconv_61728046_2,Step 8 - Plan de accion,vmsg_61728046_0005,student,1,tengo dudas sobre la universidad,32,2026-03-31 13:35:26,
61728046,vconv_61728046_2,Step 1 - Autoconocimiento,vmsg_61728046_0006,ai,0,Cuentame cuales son tus intereses.,34,2026-04-24 10:13:47,
61728046,vconv_61728046_3,Step 1 - Autoconocimiento,vmsg_61728046_0007,student,1,me gusta la matematica,22,2026-04-21 19:45:07,
61728046,vconv_61728046_3,Step 1 - Autoconocimiento,vmsg_61728046_0008,ai,0,Que materias te gustan mas?,27,2026-05-06 10:57:08,
61903929,vconv_61903929_1,Step 7 - Decision familiar,vmsg_61903929_0001,student,1,no estoy seguro de mi futuro,28,2026-04-02 17:28:24,
61903929,vconv_61903929_1,Step 2 - Otro,vmsg_61903929_0002,ai,0,Has considerado opciones como ingenieria industrial?,52,2026-05-10 11:37:04,
